SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA
3	1	9	35	53207	4523	0.44103764696046710014	1	1	681.19358799594920129	0	522	NaN	1	1	0	1	2	0
3	1	9	36	15655	7240	0.4411302394000813365	0	1	907.41977198922540992	0	NaN	NaN	0	1	1	0	1	0
3	1	9	37	61671	6069	0.4411765361437574029	0	1	1221.082678996026516	0	NaN	NaN	0	1	1	0	1	0
3	1	9	38	17494	6817	0.44122283451724797487	0	1	701.01986000372562557	0	NaN	NaN	0	1	1	0	1	0
3	1	9	39	42892	2320	0.44126911659259349108	1	0	1690.6563320080749691	0	5	NaN	1	0	1	0	1	0
3	1	9	40	16243	3951	0.44131541834212839603	1	0	1084.8674739972921088	0	291	NaN	1	0	1	0	1	0
3	1	9	41	24956	7568	0.4413617132231593132	0	1	1158.7391799985198304	0	NaN	NaN	0	1	1	0	1	0
3	1	9	42	64733	7447	0.44140801043249666691	0	1	3312.1989809878868982	0	NaN	NaN	0	1	1	0	1	0
3	1	9	43	61220	6540	0.44145429902710020542	0	1	1002.3390819987980649	0	NaN	NaN	0	1	1	0	1	0
3	1	9	44	25827	2255	0.44150059553794562817	0	1	780.21805599564686418	0	NaN	NaN	0	1	1	0	1	0
3	1	9	45	40366	9088	0.44159318401943892241	0	1	1136.5143250004621223	0	NaN	NaN	0	1	1	0	1	0
3	1	9	46	24187	9124	0.44163947622291743755	0	1	547.7163519972236827	0	NaN	NaN	0	1	1	0	1	0
3	1	9	47	69439	3293	0.44168576435185968876	1	1	928.62756999966222793	0	158	187	1	1	0	1	2	0
3	1	9	48	14149	2821	0.44173206598497927189	0	1	738.1353280070470646	0	NaN	NaN	0	1	1	0	1	0
3	1	9	49	46421	4095	0.44177836133167147636	0	1	773.48474499012809247	0	NaN	NaN	0	1	1	0	1	0
3	1	9	50	15003	4751	0.44182465330231934786	1	0	1705.8753369929036126	0	328	NaN	1	0	1	0	1	0
3	1	9	51	47754	2755	0.44187084841541945934	1	1	2121.3984469941351563	0	67	NaN	1	1	0	1	2	0
3	1	9	52	54675	7655	0.44191714969929307699	0	1	664.82205600186716765	0	NaN	NaN	0	1	1	0	1	0
3	1	9	53	27130	3807	0.4419634395744651556	0	1	637.72636299836449325	0	NaN	NaN	0	1	1	0	1	0
3	1	9	54	20103	3457	0.44200973352417349815	1	1	1213.9160819933749735	0	267	353	1	1	0	1	2	0
3	1	9	55	57894	8109	0.4421023237518966198	1	1	2285.1727379893418401	1	115	NaN	1	1	1	1	2	0
3	1	9	56	37938	6054	0.44214861630462110043	0	1	803.32500100485049188	0	NaN	NaN	0	1	1	0	1	0
3	1	9	57	21927	9508	0.44219490536488592625	0	1	626.85245199827477336	0	NaN	NaN	0	1	1	0	1	0
3	1	9	58	45424	3768	0.44224120560102164745	0	1	1554.6447509987046942	0	NaN	NaN	0	1	1	0	1	0
3	1	9	59	24603	6410	0.44228750176262110472	0	1	849.95243199227843434	0	NaN	NaN	0	1	1	0	1	0
3	1	9	60	34822	2328	0.44233378604985773563	0	1	702.47140800347551703	0	NaN	NaN	0	1	1	0	1	0
3	1	9	61	27130	3807	0.44238008104730397463	1	1	856.99967799882870167	0	7	NaN	1	1	0	1	2	0
3	1	9	62	64956	7697	0.44242638116702437401	0	1	719.76517199072986841	0	NaN	NaN	0	1	1	0	1	0
3	1	9	63	15070	8816	0.44247266801539808512	0	1	671.87588399974629283	0	NaN	NaN	0	1	1	0	1	0
3	1	10	1	34917	3444	0.44407443981617689133	1	0	1773.958636011229828	0	314	482	1	0	1	0	1	0
3	1	10	2	44214	7744	0.44412073621060699224	0	1	672.05892900528851897	0	NaN	NaN	0	1	1	0	1	0
3	1	10	3	54386	6106	0.44416703202296048403	1	1	1342.7926889999071136	0	107	295	1	1	0	1	2	0
3	1	10	4	1448	1126	0.44421332597266882658	0	1	2037.1391880034934729	0	NaN	NaN	0	1	1	0	1	0
3	1	10	5	50182	7339	0.44425961922388523817	0	1	744.95411099633201957	0	NaN	NaN	0	1	1	0	1	0
3	1	10	6	9764	2913	0.44430591596756130457	0	1	753.11453601170796901	0	NaN	NaN	0	1	1	0	1	0
3	1	10	7	70355	7572	0.44435220165178179741	0	1	1539.4235260027926415	0	NaN	NaN	0	1	1	0	1	0
3	1	10	8	22032	8516	0.44439850747585296631	1	0	1607.7955429936992005	0	202	NaN	1	0	1	0	1	0
3	1	10	9	72775	6139	0.44444479176308959723	0	1	682.66313300409819931	0	NaN	NaN	0	1	1	0	1	0
3	1	10	10	32887	9261	0.44453737325966358185	0	1	733.72040300455410033	0	NaN	NaN	0	1	1	0	1	0
3	1	10	11	9534	8315	0.44458368932828307152	1	1	1409.9187649990199134	0	167	175	1	1	0	1	2	0
3	1	10	12	3627	14	0.44462996441870927811	0	1	861.84248099743854254	0	NaN	NaN	0	1	1	0	1	0
3	1	10	13	58517	5660	0.44467626861296594143	1	1	1102.8292269911617041	0	178	NaN	1	1	0	1	2	0
3	1	10	14	12150	6692	0.44472255825530737638	1	1	875.80923200584948063	0	143	398	1	1	0	1	2	0
3	1	10	15	18281	4211	0.44476885616313666105	0	0	1134.3633360083913431	0	NaN	NaN	0	0	0	1	2	0
3	1	10	16	18140	9571	0.44481513858772814274	0	1	949.36799799324944615	0	NaN	NaN	0	1	1	0	1	0
3	1	10	17	62727	9570	0.44486144953407347202	0	1	661.26741000334732234	0	NaN	NaN	0	1	1	0	1	0
3	1	10	18	72685	4400	0.44490774068981409073	0	1	773.63290799257811159	0	NaN	NaN	0	1	1	0	1	0
3	1	10	19	13555	8200	0.4449540342902764678	0	1	665.31005399883724749	0	NaN	NaN	0	1	1	0	1	0
3	1	10	20	63600	5345	0.44500031776260584593	0	1	774.30606599955353886	0	NaN	NaN	0	1	1	0	1	0
3	1	10	21	66532	4585	0.44509291008580476046	0	0	2080.8394709893036634	0	NaN	NaN	0	0	0	1	2	0
3	1	10	22	62037	5081	0.44513919763267040253	1	1	1041.9906139868544415	0	67	324	1	1	0	1	2	0
3	1	10	23	34042	7247	0.4451854899525642395	0	1	985.14753699419088662	0	NaN	NaN	0	1	1	0	1	0
3	1	10	24	10797	5960	0.44523180660326033831	0	1	821.06497300264891237	0	NaN	NaN	0	1	1	0	1	0
3	1	10	25	51314	6843	0.44527808378916233778	1	1	789.81663699960336089	0	244	485	1	1	0	1	2	0
3	1	10	26	28332	2726	0.44532437832094728947	0	1	830.22893300221767277	0	NaN	NaN	0	1	1	0	1	0
3	1	10	27	47309	4285	0.44537067296914756298	1	1	1048.6226720095146447	0	141	403	1	1	0	1	2	0
3	1	10	28	72788	7449	0.44541696086525917053	0	1	818.59672100108582526	0	NaN	NaN	0	1	2	0	1	0
3	1	10	29	47058	3909	0.44546326645649969578	0	1	854.90811199997551739	0	NaN	NaN	0	1	1	0	1	0
3	1	10	30	52171	6194	0.44555585295893251896	0	1	1462.2319240006618202	0	NaN	NaN	0	1	1	0	1	0
3	1	10	31	57067	3376	0.4456020457437261939	1	0	660.37424899695906788	0	484	NaN	1	0	1	0	1	0
3	1	10	32	52271	3500	0.44564835494384169579	0	1	702.76134699815884233	0	NaN	NaN	0	1	1	0	1	0
3	1	10	33	68416	6752	0.4456946392310783267	0	1	813.59302699274849147	0	NaN	NaN	0	1	1	0	1	0
3	1	10	34	56544	4739	0.4457409390015527606	0	1	1051.5527570096310228	0	NaN	NaN	0	1	1	0	1	0
3	1	10	35	31951	3456	0.44578722643200308084	0	1	1032.3399079934461042	0	NaN	NaN	0	1	1	0	1	0
3	1	10	36	19182	230	0.44583352352492511272	1	1	928.98408400651533157	0	89	164	1	1	0	1	2	0
3	1	10	37	45596	616	0.44587981747463345528	1	1	1018.0438130046240985	0	253	NaN	1	1	0	1	2	0
3	1	10	38	14529	173	0.44592611282132565975	0	1	1164.600131000042893	0	NaN	NaN	0	1	1	0	1	0
3	1	10	39	49876	2163	0.44597240793518722057	0	1	824.14886700280476362	0	NaN	NaN	0	1	1	0	1	0
3	1	10	40	13397	9008	0.44606499455403536558	0	1	832.20203500241041183	0	NaN	NaN	0	1	1	0	1	0
3	1	10	41	14033	4465	0.44611129059921950102	0	1	840.4288129968335852	0	NaN	NaN	0	1	1	0	1	0
3	1	10	42	45094	7198	0.44615757942665368319	0	1	723.81011399556882679	0	NaN	NaN	0	1	1	0	1	0
3	1	10	43	33007	5817	0.44620387931354343891	0	1	605.11306198895908892	0	NaN	NaN	0	1	1	0	1	0
3	1	10	44	14626	6148	0.44625017454382032156	0	1	665.00369001005310565	0	NaN	NaN	0	1	1	0	1	0
3	1	10	45	24298	4356	0.4462964723352342844	0	1	789.04173600312788039	0	NaN	NaN	0	1	1	0	1	0
3	1	10	46	68894	4186	0.44634275685530155897	1	0	1086.840506992302835	0	494	NaN	1	0	1	0	1	0
3	1	10	47	17276	1703	0.44638905534520745277	1	1	922.59765199560206383	0	570	NaN	1	1	0	1	2	0
3	1	10	48	49337	9294	0.44643535162322223186	0	1	746.95564599824137986	0	NaN	NaN	0	1	1	0	1	0
3	1	10	49	992	6311	0.44648163963574916124	1	1	783.65876100724563003	0	133	256	1	1	0	1	2	0
3	1	10	50	15215	9492	0.4465279323048889637	0	1	645.66061699588317424	0	NaN	NaN	0	1	1	0	1	0
3	1	10	51	53646	8688	0.44657421798910945654	0	1	703.72833199508022517	0	NaN	NaN	0	1	1	0	1	0
3	1	10	52	38490	3319	0.44666681019589304924	0	1	864.11517999658826739	0	NaN	NaN	0	1	1	0	1	0
3	1	10	53	2861	1769	0.44671310228295624256	0	1	637.0872400002554059	0	NaN	NaN	0	1	1	0	1	0
3	1	10	54	44173	8140	0.44675939774606376886	0	1	704.02098300110083073	0	NaN	NaN	0	1	1	0	1	0
3	1	10	55	48969	7561	0.4468056894838809967	0	1	654.15566599403973669	0	NaN	NaN	0	1	1	0	1	0
3	1	10	56	72207	2304	0.44685199251398444176	0	1	963.71484300470910966	0	NaN	NaN	0	1	1	0	1	0
3	1	10	57	36017	2481	0.44689818879123777151	0	1	748.52333500166423619	0	NaN	NaN	0	1	1	0	1	0
3	1	10	58	22191	2880	0.44694448309019207954	1	1	1020.0423349888296798	0	402	NaN	1	1	0	1	2	0
3	1	10	59	26607	2186	0.44699077110271900892	1	0	1158.7527770025189966	0	162	NaN	1	0	1	0	1	0
3	1	10	60	36038	2935	0.44703706551808863878	0	1	744.98313601361587644	0	NaN	NaN	0	1	1	0	1	0
3	1	10	61	40679	5193	0.44708336074836552143	0	1	655.94309900188818574	0	NaN	NaN	0	1	1	0	1	0
3	1	10	62	9918	116	0.44712965586222708225	1	1	928.46048099454492331	0	267	NaN	1	1	0	1	2	0
3	1	11	1	6875	9647	0.44879131834022700787	0	1	777.61854500568006188	0	NaN	NaN	0	1	1	0	1	0
3	1	11	2	6083	1791	0.44883762078825384378	0	1	638.69452899962197989	0	NaN	NaN	0	1	1	0	1	0
3	1	11	3	70436	1407	0.44888390135020017624	0	1	622.88214000000152737	0	NaN	NaN	0	1	1	0	1	0
3	1	11	4	56043	770	0.44893020507879555225	0	1	892.31250398734118789	0	NaN	NaN	0	1	1	0	1	0
3	1	11	5	41151	2830	0.44897649588529020548	0	1	1091.0955480067059398	0	NaN	NaN	0	1	1	0	1	0
3	1	11	6	30204	2129	0.44902280159294605255	0	1	985.26256698823999614	0	NaN	NaN	0	1	1	0	1	0
3	1	11	7	23856	2579	0.44906908727716654539	0	1	646.92279799783136696	0	NaN	NaN	0	1	1	0	1	0
3	1	11	8	27752	3014	0.44911538797896355391	1	1	901.66035600122995675	0	444	540	1	1	0	1	2	0
3	1	11	9	34239	459	0.44916167203336954117	0	0	1643.490585993276909	0	NaN	NaN	0	0	0	1	2	0
3	1	11	10	37456	2642	0.44920797797385603189	0	1	677.98537100316025317	0	NaN	NaN	0	1	1	0	1	0
3	1	11	11	22710	8996	0.44925425597466528416	0	0	1111.3463090005097911	0	NaN	NaN	0	0	0	1	2	0
3	1	11	12	28513	5745	0.44930054876022040844	1	1	1137.0848480000859126	0	114	NaN	1	1	0	1	2	0
3	1	11	13	43657	3410	0.4493930452736094594	0	1	868.6494229914387688	0	NaN	NaN	0	1	1	0	1	0
3	1	11	14	54703	8116	0.4494393463246524334	0	1	904.64893200260121375	0	NaN	NaN	0	1	1	0	1	0
3	1	11	15	19527	5733	0.4494856357341632247	1	1	887.90849498764146119	0	114	NaN	1	1	0	1	2	0
3	1	11	16	16243	3951	0.44953193026594817638	1	1	1176.8727380112977698	0	100	392	1	1	0	1	2	0
3	1	11	17	9304	1482	0.44957821897696703672	0	1	815.8229660039069131	0	NaN	NaN	0	1	1	0	1	0
3	1	11	18	5033	4599	0.44962451991159468889	0	1	828.81085900589823723	0	NaN	NaN	0	1	1	0	1	0
3	1	11	19	36601	4040	0.44967081199865788221	0	1	725.77495900623034686	0	NaN	NaN	0	1	1	0	1	0
3	1	11	20	52971	4982	0.44971710070967674255	0	1	870.44637900544330478	0	NaN	NaN	0	1	1	0	1	0
3	1	11	21	19448	8474	0.44976339268032461405	0	1	864.32811900158412755	0	NaN	NaN	0	1	1	0	1	0
3	1	11	22	25524	9657	0.44980969454627484083	1	1	982.64238701085560024	0	321	NaN	1	1	0	1	2	0
3	1	11	23	38771	6168	0.44990228221286088228	0	0	2231.388517000596039	1	NaN	NaN	0	0	1	1	2	0
3	1	11	24	15805	6537	0.4499485803535208106	0	1	891.01490599568933249	0	NaN	NaN	0	1	1	0	1	0
3	1	11	25	42828	4759	0.44999487116001546383	0	1	716.42062200407963246	0	NaN	NaN	0	1	1	0	1	0
3	1	11	26	13691	5514	0.45004115684423595667	1	1	1017.682352990959771	0	171	NaN	1	1	0	1	2	0
3	1	11	27	48889	4620	0.45008745347149670124	0	1	1378.133108009933494	0	NaN	NaN	0	1	1	0	1	0
3	1	11	28	29289	7333	0.4501337521942332387	0	1	822.70786099252291024	0	NaN	NaN	0	1	1	0	1	0
3	1	11	29	9715	1069	0.4501800428843125701	0	1	756.25121900520753115	0	NaN	NaN	0	1	1	0	1	0
3	1	11	30	52514	1218	0.45022634149063378572	0	1	884.32433801062870771	0	NaN	NaN	0	1	1	0	1	0
3	1	11	31	8878	1512	0.45027263648808002472	0	1	619.3977509974502027	0	NaN	NaN	0	1	1	0	1	0
3	1	11	32	5033	4599	0.45031893148552626371	1	1	1107.3258420074125752	0	13	NaN	1	1	0	1	2	0
3	1	11	33	15520	1040	0.45036522683221846819	0	1	1373.9949930022703484	0	NaN	NaN	0	1	1	0	1	0
3	1	11	34	20502	1624	0.4504115184536203742	1	1	1510.9717750019626692	1	139	NaN	1	1	1	1	2	0
3	1	11	35	44112	1808	0.4505041101947426796	1	0	1275.5603599944151938	0	333	NaN	1	0	1	0	1	0
3	1	11	36	35723	4690	0.45055039459839463234	0	1	855.03016899747308344	0	NaN	NaN	0	1	1	0	1	0
3	1	11	37	20862	5019	0.45059669867623597383	0	1	854.1479959967546165	0	NaN	NaN	0	1	1	0	1	0
3	1	11	38	21846	5219	0.45064289204310625792	0	1	847.78661699965596199	0	NaN	NaN	0	1	1	0	1	0
3	1	11	39	6761	9102	0.45068918413016945124	0	1	707.86283099732827395	0	NaN	NaN	0	1	1	0	1	0
3	1	11	40	57631	9621	0.45073548296932131052	1	0	863.81272600556258112	0	547	NaN	1	0	1	0	1	0
3	1	11	41	65180	5874	0.45078177645336836576	0	1	670.74752999178599566	0	NaN	NaN	0	1	1	0	1	0
3	1	11	42	14122	169	0.45082806283608078957	0	1	1314.8095299984561279	0	NaN	NaN	0	1	1	0	1	0
3	1	11	43	40366	9088	0.45087436656467616558	1	1	1001.4166699984343722	0	122	NaN	1	1	0	1	2	0
3	1	11	44	67604	4637	0.45096694724634289742	0	1	782.74547199544031173	0	NaN	NaN	0	1	1	0	1	0
3	1	11	45	3411	4522	0.45101324340794235468	0	1	802.51194599259179085	0	NaN	NaN	0	1	1	0	1	0
3	1	11	46	15858	7224	0.45105954189784824848	0	1	750.41225401218980551	0	NaN	NaN	0	1	1	0	1	0
3	1	11	47	49067	3822	0.45110582956112921238	0	1	564.7157539933687076	0	NaN	NaN	0	1	1	0	1	0
3	1	11	48	27920	6407	0.45115212723612785339	0	1	618.80914999346714467	0	NaN	NaN	0	1	1	0	1	0
3	1	11	49	25942	8393	0.45119842234998941422	0	0	1333.0283040122594684	0	NaN	NaN	0	0	0	1	2	0
3	1	11	50	54703	8116	0.45124471664894372225	1	1	1012.7375839947490022	0	35	NaN	1	1	0	1	2	0
3	1	11	51	15938	2044	0.4512910058256238699	0	1	785.70230399782303721	0	NaN	NaN	0	1	1	0	1	0
3	1	11	52	23173	3862	0.45133730012457817793	1	0	782.94147999258711934	0	247	NaN	1	0	1	0	1	0
3	1	11	53	41370	8019	0.45138359931297600269	0	1	775.54967500327620655	0	NaN	NaN	0	1	1	0	1	0
3	1	11	54	70436	1407	0.45147618697956204414	1	1	1091.2494640069780871	0	50	NaN	1	1	0	1	2	0
3	1	11	55	55349	7367	0.45152247685473412275	1	1	874.28409099811688066	0	589	NaN	1	1	0	1	2	0
3	1	11	56	5591	8706	0.45156877359841018915	0	0	2058.4798420022707433	1	NaN	NaN	0	0	1	1	2	0
3	1	11	57	52429	2753	0.45161506696604192257	0	1	658.91790299792774022	0	NaN	NaN	0	1	1	0	1	0
3	1	11	58	51628	3802	0.45166136336047202349	0	1	702.74085599521640688	0	NaN	NaN	0	1	1	0	1	0
3	1	11	59	25524	9657	0.45170766138471662998	1	1	817.2825950023252517	0	36	358	1	1	0	1	2	0
3	1	11	60	26467	5714	0.45175394485704600811	1	1	1347.2528999991482124	0	191	390	1	1	0	1	2	0
3	1	11	61	26352	347	0.45180015114601701498	0	1	1039.8900550062535331	0	NaN	NaN	0	1	1	0	1	0
3	1	11	62	3411	4522	0.45184644428081810474	1	1	978.11148600885644555	0	16	NaN	1	1	0	1	2	0
3	1	11	63	47251	5102	0.45189273438882082701	0	1	1657.4345150002045557	0	NaN	NaN	0	1	1	0	1	0
3	1	12	1	70876	1122	0.453478787443600595	0	1	1202.5869810022413731	0	NaN	NaN	0	1	1	0	1	0
3	1	12	2	4787	36	0.45352509536314755678	1	0	724.48234399780631065	0	286	NaN	1	0	1	0	1	0
3	1	12	3	35464	5273	0.4535713766235858202	0	NaN	NaN	NaN	NaN	NaN	0	NaN	0	0	NaN	0
3	1	12	4	72599	9335	0.45361767872236669064	1	0	1659.3602509965421632	0	269	NaN	1	0	1	0	1	0
3	1	12	5	43657	3410	0.45366396661847829819	1	1	1379.167307008174248	0	54	NaN	1	1	0	1	2	0
3	1	12	6	32351	5670	0.45371026499196887016	0	1	653.55370999895967543	0	NaN	NaN	0	1	1	0	1	0
3	1	12	7	15108	5449	0.45375655894167721272	0	1	1374.9816570052644238	0	NaN	NaN	0	1	1	0	1	0
3	1	12	8	70083	4580	0.45380286185536533594	0	1	1044.0005699929315597	0	NaN	NaN	0	1	1	0	1	0
3	1	12	9	15110	1994	0.45384913997258991003	0	1	647.05001100082881749	0	NaN	NaN	0	1	1	0	1	0
3	1	12	10	26551	1386	0.45389545196667313576	0	1	688.15009899844881147	0	NaN	NaN	0	1	1	0	1	0
3	1	12	11	51291	9828	0.45394173345994204283	0	1	1050.1097500091418624	0	NaN	NaN	0	1	1	0	1	0
3	1	12	12	54887	9484	0.45398802775889635086	1	0	802.02189899864606559	0	371	NaN	1	0	1	0	1	0
3	1	12	13	57965	1490	0.45403432182502001524	0	1	677.42576800810638815	0	NaN	NaN	0	1	1	0	1	0
3	1	12	14	11160	131	0.45412691065575927496	0	1	851.08514000603463501	0	NaN	NaN	0	1	1	0	1	0
3	1	12	15	29208	5518	0.45417320996057242155	0	1	827.29621500766370445	0	NaN	NaN	0	1	1	0	1	0
3	1	12	16	2498	1103	0.45421949855517596006	0	1	975.79873198992572725	0	NaN	NaN	0	1	1	0	1	0
3	1	12	17	7345	5354	0.45426579250488430262	0	1	1036.3543470011791214	0	NaN	NaN	0	1	1	0	1	0
3	1	12	18	34235	8405	0.45431208459194749594	0	1	777.34812699782196432	0	NaN	NaN	0	1	1	0	1	0
3	1	12	19	28501	4272	0.45435838424600660801	0	1	1137.9601639928296208	0	NaN	NaN	0	1	1	0	1	0
3	1	12	20	69484	9513	0.45440457563381642103	0	1	677.31546200229786336	0	NaN	NaN	0	1	1	0	1	0
3	1	12	21	52798	7408	0.4544508722610771656	0	1	741.2500389909837395	0	NaN	NaN	0	1	1	0	1	0
3	1	12	22	9764	2913	0.45449716539587825537	1	0	543.38902900053653866	0	140	NaN	1	0	1	0	1	0
3	1	12	23	69708	1834	0.45454346027690917253	0	1	1002.6229740033159032	0	NaN	NaN	0	1	1	0	1	0
3	1	12	24	32794	7141	0.45463604829274117947	0	1	831.70774900645483285	0	NaN	NaN	0	1	1	0	1	0
3	1	12	25	50958	1784	0.45468234294094145298	0	1	803.09018900152295828	0	NaN	NaN	0	1	1	0	1	0
3	1	12	26	26729	3880	0.45472862815950065851	0	0	1054.3627979932352901	0	NaN	NaN	0	0	0	1	2	0
3	1	12	27	70436	1407	0.45477492827922105789	1	1	854.33599899988621473	0	35	86	1	1	0	1	2	0
3	1	12	28	65222	5778	0.45482122385874390602	0	1	765.79135800420772284	0	NaN	NaN	0	1	1	0	1	0
3	1	12	29	20257	5306	0.45486751932185143232	0	1	677.51318900263868272	0	NaN	NaN	0	1	1	0	1	0
3	1	12	30	60498	6677	0.45491381268948316574	0	1	587.04223899985663593	0	NaN	NaN	0	1	1	0	1	0
3	1	12	31	23151	6378	0.45496009790804237127	0	1	869.8484329943312332	0	NaN	NaN	0	1	1	0	1	0
3	1	12	32	8912	2451	0.45500639337114989758	1	0	670.0005029997555539	0	305	NaN	1	0	1	0	1	0
3	1	12	33	49067	3822	0.4550526889506727457	1	0	662.3622010083636269	0	48	NaN	1	0	1	0	1	0
3	1	12	34	68562	5870	0.45514528627973049879	0	0	1410.2987980004400015	0	NaN	NaN	0	0	0	1	2	0
3	1	12	35	30119	2567	0.45519157336093485355	0	1	636.32140900881495327	0	NaN	NaN	0	1	1	0	1	0
3	1	12	36	59164	1446	0.45523787150159478188	0	1	766.55755599495023489	0	NaN	NaN	0	1	1	0	1	0
3	1	12	37	14529	173	0.45528416801244020462	1	1	902.60349000163841993	0	123	NaN	1	1	0	1	2	0
3	1	12	38	31850	5360	0.45533045916818082333	0	1	914.41162201226688921	0	NaN	NaN	0	1	1	0	1	0
3	1	12	39	38771	6168	0.45537674950901418924	1	1	1016.772060000221245	0	78	NaN	1	1	0	1	2	0
3	1	12	40	5033	4599	0.45542304939590394497	1	1	902.73325999442022294	0	70	84	1	1	0	1	2	0
3	1	12	41	11110	4614	0.45546933449804782867	0	1	1002.9964559944346547	0	NaN	NaN	0	1	1	0	1	0
3	1	12	42	5736	8417	0.45551564032211899757	0	1	1370.3914399957284331	0	NaN	NaN	0	1	1	0	1	0
3	1	12	43	39647	2034	0.45560811844188719988	0	1	764.1605979879386723	0	NaN	NaN	0	1	1	0	1	0
3	1	12	44	29838	398	0.45565442321822047234	0	1	636.10611599870026112	0	NaN	NaN	0	1	1	0	1	0
3	1	12	45	46912	8629	0.45570070925168693066	0	1	1959.5511770021403208	0	NaN	NaN	0	1	1	0	1	0
3	1	12	46	14848	1411	0.45574701065197587013	0	1	817.54880798689555377	0	NaN	NaN	0	1	1	0	1	0
3	1	12	47	61971	2152	0.45579330448526889086	0	1	817.70844900165684521	0	NaN	NaN	0	1	1	0	1	0
3	1	12	48	71502	6858	0.45583959971554577351	0	1	1548.4725830028764904	0	NaN	NaN	0	1	1	0	1	0
3	1	12	49	40351	9391	0.45588589273393154144	0	1	773.94580301188398153	0	NaN	NaN	0	1	1	0	1	0
3	1	12	50	7345	5354	0.45593218808062374592	1	1	926.34872799681033939	0	32	NaN	1	1	0	1	2	0
3	1	12	51	58145	805	0.45597848307806998491	1	1	941.67265899886842817	0	240	NaN	1	1	0	1	2	0
3	1	12	52	3397	4665	0.45607106818351894617	0	0	1458.9589340030215681	0	NaN	NaN	0	0	0	1	2	0
3	1	12	53	48969	7561	0.45611735759302973747	1	0	2006.169436004711315	0	122	NaN	1	0	1	0	1	0
3	1	12	54	12979	8160	0.45616365852765738964	0	1	809.0764100052183494	0	NaN	NaN	0	1	1	0	1	0
3	1	12	55	9938	2161	0.45620994968339800835	0	1	667.63421299401670694	0	NaN	NaN	0	1	1	0	1	0
3	1	12	56	27777	7903	0.45625624293461441994	0	1	858.75879401282873005	0	NaN	NaN	0	1	1	0	1	0
3	1	12	57	37964	7560	0.45630253618583083153	0	1	590.08255499065853655	0	NaN	NaN	0	1	1	0	1	0
3	1	12	58	19116	2370	0.45634882710874080658	0	1	767.97206199262291193	0	NaN	NaN	0	1	1	0	1	0
3	1	12	59	68555	2563	0.45639512932393699884	0	1	821.04519600397907197	0	NaN	NaN	0	1	1	0	1	0
3	1	12	60	48682	670	0.45644141989760100842	0	1	776.06394399481359869	0	NaN	NaN	0	1	1	0	1	0
3	1	12	61	26367	9409	0.45648771640844643116	0	1	762.2151149989804253	0	NaN	NaN	0	1	1	0	1	0
3	1	12	62	32059	9681	0.45653401082381606102	0	1	690.72409599903039634	0	NaN	NaN	0	1	1	0	1	0
3	2	1	1	36159	8819	8.4025822712574154139	0	1	1311.1003290000553534	0	NaN	NaN	0	1	1	0	1	0
3	2	1	2	2808	2972	8.4026285747531801462	0	1	711.20104800002081902	0	NaN	NaN	0	1	1	0	1	0
3	2	1	3	14595	175	8.4026748648611828685	0	1	536.61483099995166413	0	NaN	NaN	0	1	1	0	1	0
3	2	1	4	25539	6169	8.4027211713837459683	1	0	632.06305299991072388	0	219	NaN	0	1	1	0	1	0
3	2	1	5	68972	1591	8.4027674592798575759	0	1	567.34380699981556972	0	NaN	NaN	0	1	1	0	1	0
3	2	1	6	3092	4692	8.4028137659188359976	0	1	533.24064399976123241	0	NaN	NaN	0	1	1	0	1	0
3	2	1	7	45910	4152	8.4028600420570001006	0	1	724.13766599993323325	0	NaN	NaN	0	1	1	0	1	0
3	2	1	8	56471	7167	8.402906363015063107	0	1	615.99708100038697012	0	NaN	NaN	0	1	1	0	1	0
3	2	1	9	14033	4465	8.4029526252998039126	1	0	507.96103800030323328	0	154	NaN	0	1	1	0	1	0
3	2	1	10	49048	5313	8.4029989229748025537	0	1	724.8401409997313749	0	NaN	NaN	0	1	1	0	1	0
3	2	1	11	24481	305	8.4030452196020632982	0	1	747.1384349996696983	0	NaN	NaN	0	1	1	0	1	0
3	2	1	12	21016	9575	8.4030915453331544995	1	0	599.0773339999577729	0	346	NaN	0	1	1	0	1	0
3	2	1	13	36975	487	8.4031378086656332016	0	1	663.96190400018895161	0	NaN	NaN	0	1	1	0	1	0
3	2	1	14	37941	3997	8.4031841421965509653	0	1	677.64658900023277965	0	NaN	NaN	0	1	1	0	1	0
3	2	1	15	53414	7390	8.4032767396420240402	1	0	715.15519300010055304	0	233	NaN	0	1	1	0	1	0
3	2	1	16	63900	1277	8.4033229761989787221	0	1	703.2101380000312929	0	NaN	NaN	0	1	1	0	1	0
3	2	1	17	3177	2195	8.403369333827868104	0	1	797.72726200008037267	0	NaN	NaN	0	1	1	0	1	0
3	2	1	18	27861	5101	8.4034155672416090965	0	1	988.39908599984482862	0	NaN	NaN	0	1	1	0	1	0
3	2	1	19	65494	1826	8.4034619331359863281	0	1	685.8902520002629899	0	NaN	NaN	0	1	1	0	1	0
3	2	1	20	68972	1591	8.4035081586334854364	1	1	1078.2639359999848239	0	14	NaN	1	1	0	1	2	0
3	2	1	21	39573	2080	8.4035545301157981157	0	1	772.49427900005684933	0	NaN	NaN	0	1	1	0	1	0
